transaction_id,product_id,customer_id,transaction_date,online_order,order_status,list_price
10436,49,1241,2017-10-16,True,Approved,533.51
10437,0,3122,2017-04-05,,Approved,71.49
10438,88,3456,2017-08-28,False,Approved,1198.46
10439,8,2128,2017-12-17,False,Approved,1703.52
10440,30,3251,2017-09-29,True,Approved,1227.34
10441,93,2791,2017-10-15,False,Approved,1065.03
10442,42,603,2017-04-13,True,Approved,1810.0
10443,74,2718,2017-01-17,False,Approved,1762.96
10444,30,11,2017-08-02,False,Approved,748.17
10445,66,2750,2017-06-17,True,Approved,1163.89
10446,3,1123,2017-01-04,False,Approved,2091.47
10447,75,874,2017-01-21,True,Approved,1873.97
10448,54,1080,2017-11-13,True,Approved,1292.84
10449,1,1233,2017-07-02,True,Approved,1403.5
10450,81,2181,2017-08-01,False,Approved,586.45
10451,61,902,2017-01-10,True,Approved,71.16
10452,92,797,2017-12-09,True,Approved,1415.01
10453,12,165,2017-12-17,False,Approved,1231.15
10454,31,240,2017-10-03,True,Approved,752.64
10455,64,217,2017-11-06,,Approved,1977.36
10456,5,2656,2017-03-10,True,Approved,574.64
10457,70,310,2017-02-07,False,Approved,495.72
10458,56,2855,2017-07-16,False,Approved,183.86
10459,95,1847,2017-11-28,True,Approved,569.56
10460,83,1233,2017-07-15,True,Approved,2083.94
10461,16,2962,2017-09-07,True,Approved,1661.92
10462,34,3394,2017-10-08,False,Approved,774.53
10463,43,935,2017-05-09,True,Approved,1151.96
10464,66,230,2017-02-27,False,Approved,1163.89
10465,28,2148,2017-06-25,True,Approved,1216.14
10466,85,2520,2017-01-04,False,Approved,752.64
10467,53,1300,2017-11-25,True,Approved,795.34
10468,77,173,2017-07-04,True,Approved,1240.31
10469,57,1383,2017-11-03,False,Approved,1890.39
10470,23,534,2017-12-24,True,Approved,688.63
10471,80,398,2017-10-27,False,Approved,1073.07
10472,54,2883,2017-07-19,False,Approved,1292.84
10473,72,395,2017-11-30,False,Approved,912.52
10474,45,507,2017-11-24,True,Approved,441.49
10475,54,3365,2017-10-20,True,Approved,1292.84
10476,10,2695,2017-12-26,False,Approved,1466.68
10477,77,973,2017-07-09,True,Approved,1769.64
10478,49,508,2017-07-05,,Approved,533.51
10479,94,2201,2017-03-19,False,Approved,1635.3
10480,12,2468,2017-08-30,True,Approved,1765.3
10481,25,703,2017-05-29,False,Approved,1538.99
10482,66,2036,2017-09-29,False,Approved,590.26
10483,52,935,2017-11-07,False,Approved,1280.28
10484,33,1347,2017-02-07,True,Approved,1311.44
10485,5,1956,2017-10-24,True,Approved,574.64
10486,41,43,2017-08-14,False,Approved,416.98
10487,50,695,2017-06-09,True,Approved,642.7
10488,12,2588,2017-01-25,True,Approved,1765.3
10489,81,2799,2017-03-19,True,Approved,586.45
10490,88,799,2017-07-27,True,Approved,1198.46
10491,0,2512,2017-06-22,False,Approved,71.49
10492,3,2294,2017-03-16,True,Approved,2091.47
10493,78,3497,2017-09-12,False,Approved,1765.3
10494,34,3113,2017-08-28,True,Approved,774.53
10495,35,2360,2017-03-25,True,Approved,1403.5
10496,32,3389,2017-10-10,True,Approved,642.7
10497,65,3420,2017-07-05,True,Approved,1807.45
10498,70,475,2017-11-01,False,Approved,495.72
10499,29,701,2017-11-25,False,Approved,543.39
10500,32,2118,2017-02-11,True,Approved,1179.0
10501,95,1274,2017-01-21,,Approved,569.56
10502,79,3122,2017-05-14,True,Approved,2083.94
10503,88,1852,2017-03-15,True,Approved,1198.46
10504,18,2133,2017-09-01,True,Approved,1148.64
10505,58,361,2017-08-06,False,Approved,912.52
10506,97,242,2017-04-07,True,Approved,202.62
10507,95,3055,2017-07-19,True,Approved,569.56
10508,10,388,2017-06-23,True,Approved,1466.68
10509,30,1773,2017-06-01,False,Approved,748.17
10510,96,2558,2017-11-28,False,Approved,1635.3
10511,45,2361,2017-06-04,True,Approved,980.37
10512,47,727,2017-02-26,True,Approved,1720.7
10513,78,2078,2017-05-15,False,Approved,1765.3
10514,2,1817,2017-03-23,True,Approved,590.26
10515,69,1996,2017-12-17,True,Approved,792.9
10516,64,651,2017-05-14,False,Approved,1469.44
10517,30,2633,2017-10-25,True,Approved,748.17
10518,59,3233,2017-09-11,True,Approved,1061.56
10519,73,924,2017-02-08,False,Approved,1945.43
10520,79,3408,2017-12-08,False,Approved,1555.58
10521,43,445,2017-02-09,True,Approved,1151.96
10522,2,1054,2017-06-29,True,Approved,71.49
10523,69,2558,2017-07-02,False,Approved,1240.31
10524,26,2426,2017-12-14,True,Approved,1992.93
10525,73,2152,2017-04-09,True,Approved,1945.43
10526,42,3477,2017-05-10,True,Approved,1810.0
10527,0,2853,2017-02-07,True,Approved,175.89
10528,67,1758,2017-12-28,False,Approved,544.05
10529,61,1953,2017-05-25,True,Approved,586.45
10530,69,2753,2017-09-19,True,Approved,792.9
10531,35,1721,2017-01-02,True,Approved,1403.5
10532,3,3350,2017-05-30,False,Approved,2091.47
10533,33,3268,2017-06-29,False,Approved,1311.44
10534,84,691,2017-04-13,False,Approved,290.62
10535,56,1366,2017-06-07,False,Approved,183.86
10536,65,3311,2017-01-17,False,Approved,1807.45
10537,49,2939,2017-09-07,False,Approved,533.51
10538,51,1027,2017-03-23,True,Approved,2005.66
10539,83,2509,2017-09-29,False,Approved,2083.94
10540,35,1427,2017-09-23,False,Approved,1403.5
10541,0,216,2017-02-15,False,Approved,1029.36
10542,3,346,2017-02-16,True,Approved,2091.47
10543,63,2127,2017-09-23,False,Approved,1483.2
10544,74,2686,2017-07-21,False,Approved,1228.07
10545,67,2763,2017-11-03,True,Approved,544.05
10546,11,2762,2017-02-11,False,Approved,1274.93
10547,72,1149,2017-01-21,True,Approved,360.4
10548,2,2750,2017-11-09,False,Approved,590.26
10549,22,1518,2017-09-06,False,Approved,60.34
10550,51,853,2017-04-21,True,Approved,2005.66
10551,23,344,2017-11-20,True,Approved,1198.46
10552,4,2417,2017-12-08,False,Approved,1129.13
10553,50,1353,2017-04-16,False,Approved,175.89
10554,35,438,2017-09-04,False,Approved,1403.5
10555,95,1663,2017-05-20,True,Approved,1073.07
10556,27,1301,2017-01-13,False,Approved,499.53
10557,0,2110,2017-06-28,False,Approved,544.05
10558,21,3290,2017-12-28,False,Approved,1466.68
10559,12,3227,2017-08-12,True,Approved,1231.15
10560,98,426,2017-03-19,False,Approved,358.39
10561,84,563,2017-08-05,True,Approved,290.62
10562,46,39,2017-08-04,False,Approved,1289.85
10563,96,1382,2017-08-30,True,Approved,1635.3
10564,83,2518,2017-10-05,False,Approved,2083.94
10565,14,3204,2017-04-18,True,Cancelled,1386.84
10566,3,2893,2017-07-29,False,Approved,2091.47
10567,43,91,2017-07-30,False,Approved,1151.96
10568,82,161,2017-07-24,False,Approved,1148.64
10569,34,1765,2017-02-08,False,Approved,1231.15
10570,45,3386,2017-03-17,False,Approved,980.37
10571,88,1769,2017-01-17,True,Approved,1198.46
10572,2,1877,2017-06-08,True,Approved,590.26
10573,53,3128,2017-09-17,False,Approved,1274.93
10574,11,3157,2017-10-21,True,Approved,1274.93
10575,58,2223,2017-10-24,True,Approved,912.52
10576,18,1467,2017-06-16,False,Approved,575.27
10577,10,718,2017-01-26,False,Approved,1466.68
10578,65,214,2017-11-04,True,Approved,1807.45
10579,71,2047,2017-10-24,,Approved,1842.92
10580,69,2022,2017-08-12,True,Approved,792.9
10581,46,419,2017-12-16,False,Approved,1289.85
10582,3,2341,2017-07-13,False,Approved,2091.47
10583,19,1946,2017-08-24,True,Approved,12.01
10584,31,2971,2017-01-16,False,Approved,752.64
10585,91,1659,2017-05-14,False,Approved,642.31
10586,29,760,2017-07-15,True,Approved,543.39
10587,100,2610,2017-06-12,False,Approved,1036.59
10588,41,1866,2017-04-24,True,Approved,416.98
10589,46,3261,2017-05-06,True,Approved,1289.85
10590,6,1699,2017-06-01,True,Approved,227.88
10591,63,2737,2017-12-02,False,Approved,1483.2
10592,84,966,2017-09-18,False,Approved,792.9
10593,77,2770,2017-11-23,True,Approved,1769.64
10594,61,690,2017-10-27,False,Approved,71.16
10595,6,1223,2017-06-18,False,Approved,227.88
10596,92,2335,2017-10-29,True,Approved,1415.01
10597,74,2051,2017-01-12,True,Approved,1228.07
10598,46,2234,2017-06-05,True,Approved,1289.85
10599,37,48,2017-10-09,True,Approved,1793.43
10600,99,539,2017-09-01,True,Approved,1720.7
10601,39,2681,2017-06-06,False,Approved,1812.75
10602,87,981,2017-05-25,True,Approved,1179.0
10603,23,724,2017-12-07,True,Approved,688.63
10604,20,1567,2017-06-16,True,Approved,1775.81
10605,70,3278,2017-09-24,True,Approved,495.72
10606,52,1230,2017-10-15,True,Approved,1280.28
10607,18,1497,2017-06-03,True,Approved,1148.64
10608,74,991,2017-04-01,False,Approved,1228.07
10609,99,2551,2017-01-23,True,Approved,1227.34
10610,63,2600,2017-07-12,True,Approved,1483.2
10611,55,1919,2017-11-16,True,Approved,1894.19
10612,45,255,2017-04-09,False,Approved,441.49
10613,21,359,2017-11-03,True,Approved,1071.23
10614,89,1558,2017-12-22,False,Approved,1362.99
10615,39,2493,2017-11-06,True,Approved,1812.75
10616,9,2466,2017-12-11,False,Approved,1216.14
10617,63,2907,2017-10-17,False,Approved,1992.93
10618,0,531,2017-02-03,True,Approved,71.49
10619,59,2658,2017-11-12,False,Approved,1061.56
10620,43,195,2017-12-09,True,Approved,1151.96
10621,20,1774,2017-08-22,False,Approved,1775.81
10622,91,134,2017-02-16,False,Approved,100.35
10623,51,1283,2017-09-28,False,Approved,2005.66
10624,56,2241,2017-02-02,True,Approved,688.63
10625,19,2560,2017-09-08,False,Approved,12.01
10626,17,1479,2017-04-19,True,Approved,1024.66
10627,44,590,2017-06-15,False,Approved,1769.64
10628,52,2936,2017-07-26,True,Cancelled,1280.28
10629,76,3409,2017-07-12,True,Approved,642.31
10630,72,357,2017-08-11,True,Approved,360.4
10631,81,2941,2017-04-08,False,Approved,586.45
10632,0,686,2017-08-09,True,Approved,60.34
10633,63,478,2017-01-29,False,Approved,1483.2
10634,72,2378,2017-12-20,True,Approved,360.4
10635,34,2844,2017-12-07,False,Approved,774.53
10636,74,2067,2017-06-26,True,Approved,1228.07
10637,0,3035,2017-05-04,True,Approved,290.62
10638,73,3389,2017-03-21,False,Approved,1945.43
10639,22,2249,2017-09-06,True,Approved,60.34
10640,0,2325,2017-08-19,True,Approved,100.35
10641,14,2443,2017-02-09,False,Approved,1842.92
10642,0,3139,2017-05-18,False,Approved,100.35
10643,5,2583,2017-02-03,False,Approved,574.64
10644,8,276,2017-01-15,False,Approved,1703.52
10645,14,1081,2017-10-02,True,Approved,1386.84
10646,93,1785,2017-05-05,True,Approved,1065.03
10647,76,861,2017-03-19,False,Approved,1172.78
10648,82,433,2017-08-08,False,Approved,1148.64
10649,91,3265,2017-03-20,True,Approved,642.31
10650,68,2527,2017-11-20,False,Approved,1636.9
10651,17,2629,2017-02-17,False,Approved,1362.99
10652,70,2018,2017-11-25,True,Approved,495.72
10653,1,3184,2017-02-18,False,Approved,1403.5
10654,56,1714,2017-11-22,False,Approved,688.63
10655,38,63,2017-10-23,False,Approved,1577.53
10656,20,1763,2017-11-25,False,Approved,1775.81
10657,23,1905,2017-06-07,False,Approved,688.63
10658,36,2242,2017-07-13,False,Approved,945.04
10659,96,1232,2017-06-19,False,Approved,1172.78
10660,50,1607,2017-04-11,False,Approved,175.89
10661,37,2095,2017-09-16,True,Approved,1793.43
10662,38,9,2017-09-30,True,Approved,1577.53
10663,6,69,2017-12-10,True,Approved,227.88
10664,7,983,2017-09-30,True,Approved,980.37
10665,54,733,2017-06-01,True,Approved,1292.84
10666,27,1048,2017-04-19,False,Approved,499.53
10667,40,2610,2017-05-07,False,Approved,1458.17
10668,3,2779,2017-10-09,True,Approved,2091.47
10669,7,2598,2017-10-01,False,Approved,980.37
10670,43,1301,2017-02-17,False,Approved,1151.96
10671,77,719,2017-12-19,True,Approved,1240.31
10672,36,3050,2017-09-05,False,Approved,1289.85
10673,30,3324,2017-07-21,False,Approved,748.17
10674,4,830,2017-05-15,True,Approved,1129.13
10675,19,3262,2017-03-28,False,Approved,12.01
10676,53,29,2017-01-04,False,Approved,795.34
10677,85,1951,2017-09-03,False,Approved,752.64
10678,40,1446,2017-11-14,False,Approved,1458.17
10679,41,1457,2017-06-19,True,Approved,416.98
10680,0,2419,2017-10-19,False,Approved,478.16
10681,55,317,2017-09-11,False,Approved,1894.19
10682,4,1000,2017-04-09,False,Approved,1129.13
10683,0,1286,2017-02-03,True,Approved,100.35
10684,27,1347,2017-09-30,True,Approved,499.53
10685,0,1662,2017-10-29,True,Approved,183.86
10686,28,2812,2017-01-13,True,Approved,1703.52
10687,33,3445,2017-12-16,False,Approved,1311.44
10688,21,2373,2017-07-22,False,Approved,1466.68
10689,61,1862,2017-04-10,True,Approved,586.45
10690,66,1814,2017-07-17,False,Approved,590.26
10691,52,1140,2017-06-22,True,Approved,1280.28
10692,94,2716,2017-08-09,True,Approved,1635.3
10693,14,2490,2017-07-08,False,Approved,1386.84
10694,92,2858,2017-06-06,False,Approved,1415.01
10695,3,3055,2017-10-21,True,Approved,2091.47
10696,28,1226,2017-09-19,True,Approved,1216.14
10697,96,1054,2017-01-15,True,Approved,1172.78
10698,46,2019,2017-06-04,,Approved,1793.43
10699,29,921,2017-09-07,False,Approved,543.39
10700,3,815,2017-01-20,False,Approved,2091.47
10701,89,2175,2017-03-09,True,Approved,1362.99
10702,97,2164,2017-04-07,True,Approved,202.62
10703,26,2991,2017-05-25,False,Approved,1992.93
10704,21,285,2017-12-23,False,Approved,1071.23
10705,77,181,2017-05-25,False,Approved,1240.31
10706,69,2432,2017-01-04,True,Approved,792.9
10707,41,15,2017-09-20,True,Approved,416.98
10708,28,1587,2017-09-30,False,Approved,1216.14
10709,79,2883,2017-07-07,False,Approved,1555.58
10710,0,2682,2017-01-26,False,Approved,235.63
10711,95,2942,2017-02-20,False,Approved,1073.07
10712,91,949,2017-10-03,True,Approved,100.35
10713,39,2788,2017-09-02,True,Approved,1812.75
10714,32,1109,2017-06-05,False,Approved,1179.0
10715,5,1385,2017-08-10,True,Approved,574.64
10716,96,1052,2017-02-27,True,Approved,1635.3
10717,82,1602,2017-12-23,True,Approved,1148.64
10718,70,1295,2017-06-21,False,Approved,495.72
10719,16,3157,2017-07-20,False,Approved,1661.92
10720,96,1447,2017-06-02,True,Approved,1172.78
10721,8,1532,2017-06-28,False,Approved,1703.52
10722,54,3479,2017-11-29,False,Approved,1292.84
10723,16,3440,2017-03-20,False,Approved,1661.92
10724,3,3389,2017-11-06,False,Approved,2091.47
10725,58,1444,2017-05-11,True,Approved,912.52
10726,0,1874,2017-09-22,True,Approved,478.16
10727,90,1391,2017-08-01,True,Approved,945.04
10728,0,2080,2017-01-15,True,Approved,499.53
10729,0,2714,2017-04-26,False,Approved,183.86
10730,88,2946,2017-03-14,True,Approved,1198.46
10731,48,2517,2017-08-07,False,Approved,1762.96
10732,0,2224,2017-03-18,False,Approved,533.51
10733,89,3091,2017-02-26,False,Approved,1362.99
10734,1,3484,2017-02-18,False,Approved,1873.97
10735,69,1481,2017-12-01,True,Approved,792.9
10736,0,2240,2017-10-09,True,Approved,533.51
10737,53,1740,2017-11-11,False,Approved,795.34
10738,65,2985,2017-06-11,True,Approved,1807.45
10739,5,720,2017-01-03,True,Approved,574.64
10740,9,3308,2017-10-24,False,Approved,742.54
10741,0,1652,2017-06-21,True,Approved,60.34
10742,85,1307,2017-08-08,True,Approved,1228.07
10743,52,2427,2017-12-27,False,Approved,1777.8
10744,88,279,2017-12-16,False,Approved,1198.46
10745,81,1595,2017-10-03,True,Approved,1151.96
10746,98,2954,2017-12-24,False,Approved,358.39
10747,68,1824,2017-11-22,True,Approved,1636.9
10748,43,1690,2017-04-08,True,Approved,1151.96
10749,67,2010,2017-04-20,True,Approved,1071.23
10750,99,1024,2017-06-19,False,Approved,1720.7
10751,22,587,2017-11-07,True,Approved,60.34
10752,13,2729,2017-06-10,False,Approved,1163.89
10753,62,2802,2017-07-11,True,Approved,478.16
10754,98,2260,2017-04-02,False,Approved,795.34
10755,35,656,2017-12-20,False,Approved,1403.5
10756,95,2711,2017-07-25,False,Approved,569.56
10757,5,839,2017-05-22,False,Approved,574.64
10758,26,2941,2017-02-13,True,Approved,1992.93
10759,35,2687,2017-08-03,True,Approved,1403.5
10760,8,603,2017-02-20,True,Approved,1703.52
10761,95,3227,2017-06-27,True,Approved,569.56
10762,5,2929,2017-07-31,True,Approved,574.64
10763,20,3369,2017-06-26,True,Approved,1775.81
10764,43,1624,2017-11-20,True,Approved,1151.96
10765,14,1526,2017-06-18,True,Approved,1386.84
10766,42,3388,2017-03-13,False,Approved,1810.0
10767,29,2358,2017-10-23,False,Approved,1065.03
10768,2,2527,2017-08-31,True,Approved,71.49
10769,100,3256,2017-12-18,False,Approved,1036.59
10770,90,660,2017-08-07,False,Approved,945.04
10771,81,1457,2017-09-01,False,Approved,586.45
10772,59,2508,2017-08-29,True,Approved,1061.56
10773,5,1958,2017-08-20,True,Approved,574.64
10774,37,651,2017-01-04,True,Approved,1793.43
10775,1,17,2017-05-01,False,Approved,1403.5
10776,38,973,2017-08-08,True,Approved,2091.47
10777,17,665,2017-09-17,False,Approved,1024.66
10778,30,1075,2017-05-25,True,Approved,1227.34
10779,28,3388,2017-05-10,False,Approved,1216.14
10780,99,716,2017-05-12,True,Approved,1227.34
10781,21,2642,2017-03-05,False,Approved,1466.68
10782,43,2475,2017-10-06,True,Approved,1151.96
10783,65,1867,2017-12-28,False,Approved,1807.45
10784,59,3039,2017-07-20,True,Approved,1061.56
10785,72,1290,2017-06-01,False,Approved,912.52
10786,36,1052,2017-04-17,False,Approved,1289.85
10787,43,3448,2017-04-16,False,Approved,1555.58
10788,95,2084,2017-11-11,,Approved,569.56
10789,68,62,2017-12-25,True,Approved,1636.9
10790,31,2535,2017-05-08,True,Approved,230.91
10791,34,2126,2017-02-14,False,Approved,774.53
10792,89,8,2017-01-04,True,Approved,1362.99
10793,95,548,2017-12-09,False,Approved,1073.07
10794,25,3495,2017-03-21,False,Approved,2005.66
10795,50,1578,2017-02-21,False,Approved,642.7
10796,46,975,2017-10-30,True,Approved,1289.85
10797,38,2377,2017-12-23,True,Approved,2091.47
10798,27,2024,2017-04-12,False,Approved,499.53
10799,87,1881,2017-11-15,False,Approved,1179.0
10800,7,2986,2017-05-18,,Approved,980.37
10801,76,390,2017-04-17,False,Approved,642.31
10802,95,3370,2017-08-27,False,Approved,1073.07
10803,7,128,2017-08-01,True,Approved,980.37
10804,74,2363,2017-06-02,False,Approved,1228.07
10805,60,2913,2017-07-25,True,Approved,1977.36
10806,15,1374,2017-11-09,False,Approved,958.74
10807,28,2447,2017-11-21,True,Approved,1216.14
10808,58,1314,2017-08-02,False,Approved,912.52
10809,92,1210,2017-10-14,False,Approved,1415.01
10810,4,1758,2017-02-28,False,Approved,1129.13
10811,15,1645,2017-02-05,False,Approved,958.74
10812,82,3158,2017-09-11,False,Approved,1148.64
10813,95,922,2017-06-25,False,Approved,569.56
10814,14,2323,2017-06-01,True,Approved,1842.92
10815,43,2914,2017-02-23,False,Approved,1151.96
10816,37,223,2017-08-21,True,Approved,1793.43
10817,75,463,2017-04-23,False,Approved,1873.97
10818,72,429,2017-10-02,False,Approved,912.52
10819,80,2796,2017-11-28,False,Approved,1073.07
10820,3,2172,2017-02-12,True,Approved,2091.47
10821,10,3429,2017-08-31,True,Approved,1945.43
10822,97,3217,2017-06-09,True,Approved,202.62
10823,87,2928,2017-04-29,False,Approved,1179.0
10824,0,37,2017-05-07,False,Approved,60.34
10825,25,2793,2017-10-15,False,Approved,1538.99
10826,79,80,2017-06-14,False,Approved,1555.58
10827,19,3334,2017-09-08,False,Approved,12.01
10828,86,2071,2017-08-12,False,Approved,235.63
10829,66,457,2017-03-09,False,Approved,1163.89
10830,29,2973,2017-05-20,True,Approved,1065.03
10831,31,135,2017-08-10,False,Approved,230.91
10832,30,2044,2017-04-05,False,Approved,748.17
10833,60,1129,2017-07-05,True,Approved,1977.36
10834,37,1389,2017-11-11,False,Approved,1793.43
10835,55,1573,2017-10-27,True,Approved,1894.19
10836,89,712,2017-09-22,False,Approved,1362.99
10837,3,1181,2017-03-17,False,Approved,2091.47
10838,56,1426,2017-06-07,True,Approved,183.86
10839,25,3350,2017-04-05,True,Approved,1538.99
10840,53,1609,2017-09-23,True,Approved,795.34
10841,50,1815,2017-01-14,True,Approved,175.89
10842,77,1858,2017-07-25,True,Approved,1769.64
10843,36,1339,2017-02-26,True,Approved,1289.85
10844,89,1376,2017-08-29,True,Approved,1362.99
10845,74,934,2017-09-04,False,Approved,1228.07
10846,11,2523,2017-01-09,False,Approved,1274.93
10847,0,1320,2017-02-13,True,Approved,100.35
10848,83,925,2017-08-17,True,Approved,2083.94
10849,56,530,2017-07-10,False,Approved,183.86
10850,77,144,2017-11-29,False,Approved,1240.31
10851,38,176,2017-08-02,False,Approved,1577.53
10852,59,3277,2017-06-11,True,Approved,1061.56
10853,12,2379,2017-09-07,True,Approved,1231.15
10854,40,3121,2017-03-30,False,Approved,1458.17
10855,17,2778,2017-12-21,False,Approved,1024.66
10856,87,1739,2017-11-23,True,Approved,1179.0
10857,58,317,2017-11-09,,Approved,912.52
10858,57,1889,2017-01-30,True,Approved,1890.39
10859,45,2469,2017-08-06,True,Approved,441.49
10860,73,697,2017-02-20,True,Approved,1945.43
10861,1,359,2017-10-12,True,Approved,1403.5
10862,43,1982,2017-01-09,True,Approved,1555.58
10863,0,2125,2017-11-13,False,Approved,175.89
10864,79,3044,2017-04-13,False,Approved,1555.58
10865,71,1776,2017-11-26,False,Approved,1842.92
10866,14,87,2017-01-21,False,Approved,1386.84
10867,55,1891,2017-04-08,True,Approved,1894.19
10868,72,1517,2017-09-27,True,Approved,360.4
10869,66,2197,2017-01-09,False,Approved,590.26
10870,4,843,2017-06-05,False,Approved,1129.13
10871,79,2560,2017-09-21,False,Approved,1555.58
10872,0,3014,2017-09-07,True,Approved,569.56
10873,93,948,2017-09-21,True,Approved,1065.03
10874,66,3048,2017-10-21,True,Approved,590.26
10875,1,1073,2017-05-23,True,Approved,1403.5
10876,13,766,2017-11-21,True,Approved,1163.89
10877,83,2856,2017-07-27,True,Approved,2083.94
10878,76,2893,2017-08-27,True,Approved,642.31
10879,98,3067,2017-01-20,False,Approved,358.39
10880,96,3137,2017-04-22,True,Approved,1172.78
10881,6,3274,2017-06-24,True,Approved,227.88
10882,15,2476,2017-07-16,False,Approved,1292.84
10883,63,465,2017-03-08,False,Approved,1483.2
10884,20,742,2017-02-28,True,Approved,1775.81
10885,66,1813,2017-03-03,True,Approved,590.26
10886,55,1532,2017-05-16,False,Approved,1894.19
10887,70,1564,2017-02-20,True,Approved,495.72
10888,38,1572,2017-01-06,True,Approved,2091.47
10889,51,1579,2017-06-24,True,Approved,2005.66
10890,32,1101,2017-06-20,True,Approved,642.7
10891,85,2121,2017-05-07,True,Approved,752.64
10892,0,1600,2017-03-23,True,Approved,544.05
10893,43,1021,2017-08-19,True,Approved,1555.58
10894,21,918,2017-01-16,True,Approved,1466.68
10895,92,2488,2017-12-12,True,Approved,1415.01
10896,0,2278,2017-09-02,False,Approved,1487.8
10897,66,213,2017-01-24,False,Approved,1163.89
10898,30,2261,2017-11-25,True,Approved,748.17
10899,28,433,2017-03-16,True,Approved,1216.14
10900,55,3012,2017-06-11,False,Approved,1894.19
10901,64,500,2017-11-15,False,Approved,1469.44
10902,37,715,2017-03-20,True,Approved,1793.43
10903,57,3360,2017-11-03,False,Approved,1890.39
10904,69,2623,2017-07-05,False,Approved,792.9
10905,0,2659,2017-12-30,False,Approved,100.35
10906,0,2871,2017-11-05,False,Approved,175.89
10907,70,546,2017-02-14,False,Approved,495.72
10908,30,251,2017-11-22,False,Approved,748.17
10909,45,2832,2017-09-24,False,Approved,441.49
10910,12,1106,2017-02-26,True,Approved,1231.15
10911,0,1840,2017-07-11,False,Approved,235.63
10912,55,2711,2017-08-11,False,Approved,1894.19
10913,4,3420,2017-11-14,True,Approved,1129.13
10914,36,3376,2017-03-01,False,Approved,945.04
10915,31,205,2017-11-08,True,Approved,230.91
10916,6,2553,2017-02-05,False,Approved,748.17
10917,62,3141,2017-02-28,False,Approved,478.16
10918,66,932,2017-01-08,False,Approved,590.26
10919,51,1119,2017-04-04,True,Approved,2005.66
10920,82,2284,2017-06-03,False,Approved,1538.99
10921,63,3433,2017-05-03,False,Approved,1483.2
10922,64,1682,2017-04-19,False,Approved,1469.44
10923,96,2157,2017-07-22,True,Approved,1172.78
10924,54,168,2017-03-26,True,Approved,1292.84
10925,59,3320,2017-03-23,True,Approved,1415.01
10926,1,2980,2017-11-14,True,Approved,1403.5
10927,0,3448,2017-12-20,False,Approved,227.88
10928,82,668,2017-04-23,True,Approved,1148.64
10929,51,2152,2017-04-13,False,Approved,2005.66
10930,40,3432,2017-09-15,True,Approved,1458.17
10931,90,1192,2017-10-12,False,Approved,363.01
10932,39,2555,2017-07-22,False,Approved,1812.75
10933,2,584,2017-05-24,True,Approved,71.49
10934,33,1553,2017-10-07,False,Approved,1810.0
10935,21,2811,2017-01-28,True,Approved,1071.23
10936,13,2510,2017-09-10,False,Approved,1163.89
10937,1,2785,2017-06-16,True,Approved,1403.5
10938,98,1466,2017-03-20,False,Approved,795.34
10939,0,469,2017-07-15,False,Approved,230.91
10940,0,1478,2017-02-22,True,Approved,358.39
10941,47,115,2017-09-29,False,Approved,1720.7
10942,92,276,2017-04-20,True,Approved,1415.01
10943,69,2188,2017-09-17,False,Approved,792.9
10944,58,95,2017-10-30,False,Approved,912.52
10945,44,432,2017-08-03,False,Approved,1769.64
10946,42,1265,2017-11-25,False,Approved,1810.0
10947,19,2137,2017-11-15,False,Approved,12.01
10948,57,1737,2017-10-01,True,Approved,1890.39
10949,80,2819,2017-01-13,True,Approved,1073.07
10950,7,2005,2017-06-08,False,Approved,1311.44
10951,40,2719,2017-03-18,True,Approved,1458.17
10952,86,1324,2017-10-17,True,Approved,235.63
10953,0,978,2017-03-15,False,Approved,60.34
10954,41,944,2017-08-19,True,Approved,416.98
10955,44,908,2017-02-16,False,Approved,1769.64
10956,50,710,2017-11-21,False,Approved,642.7
10957,62,3008,2017-08-20,False,Approved,1024.66
10958,21,2101,2017-04-25,False,Approved,1071.23
10959,97,1389,2017-01-11,True,Approved,202.62
10960,0,151,2017-01-06,True,Approved,1624.69
10961,33,3185,2017-11-23,True,Approved,1311.44
10962,89,1530,2017-10-12,False,Approved,1362.99
10963,3,1868,2017-04-03,True,Approved,2091.47
10964,57,527,2017-11-17,True,Approved,1890.39
10965,1,682,2017-07-30,True,Approved,1403.5
10966,0,301,2017-06-22,True,Approved,290.62
10967,90,1636,2017-02-08,False,Approved,945.04
10968,69,1821,2017-10-29,False,Approved,1240.31
10969,61,125,2017-07-15,True,Approved,71.16
10970,55,99,2017-03-11,True,Approved,1894.19
10971,0,3065,2017-05-19,False,Approved,360.4
10972,63,2727,2017-01-06,False,Approved,1992.93
10973,22,40,2017-01-24,True,Approved,60.34
10974,33,776,2017-12-17,False,Approved,1810.0
10975,20,3046,2017-03-05,False,Approved,1775.81
10976,43,3048,2017-03-09,False,Approved,1151.96
10977,0,1115,2017-07-09,False,Approved,543.39
10978,84,320,2017-12-18,False,Approved,290.62
10979,45,1184,2017-03-16,False,Approved,441.49
10980,53,652,2017-07-15,False,Approved,1274.93
10981,1,2008,2017-01-13,False,Approved,1403.5
10982,93,973,2017-03-08,True,Approved,1458.17
10983,87,1610,2017-08-17,False,Approved,1636.9
10984,17,3432,2017-04-11,False,Approved,1024.66
10985,82,1947,2017-03-13,True,Approved,1148.64
10986,58,1336,2017-06-01,False,Approved,912.52
